"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation"
"3088","HH","BITS",4,"DK","26HF","TVS",NA,"S",NA,"573",33,2020,11,4,845,9,30,"D",54.6286,11.1458,54.6396,11.106,"38G1",20,"V","574",1,1,"R",1.5,NA,NA,2839,136,NA,NA,-9,NA,62.9,-9,NA,-9,NA,NA,3.1,-9,NA,-9,NA,-9,270,13,NA,-9,-9,-9,-9,-9,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3089","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24016",30,2020,11,18,825,8,30,"D",54.68,13.0238,54.6902,12.9813,"38G3",19,"V","24016",1,1,"R",2.2,NA,NA,2966,100,NA,NA,-9,NA,45,-9,NA,-9,NA,291,3.2,-9,NA,-9,NA,-9,208,7,NA,-9,11.3,10.7,8.42,12,NA,NA,20,NA,NA,NA,NA,NA,19,20,20220407
"3090","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24286",8,2020,11,13,621,10,30,"D",54.681,14.6172,54.695,14.6552,"38G4",46,"V","24286",1,1,"R",1.2,NA,NA,2903,250,NA,NA,-9,NA,71,-9,NA,-9,NA,62,3.1,-9,NA,-9,NA,-9,251,5,NA,-9,11.6,8.3,7.87,10,NA,NA,20,NA,NA,NA,NA,NA,46,49,20220407
"3091","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24080",5,2020,11,12,818,9,30,"D",54.6812,14.4347,54.694,14.4733,"38G4",28,"V","24080",1,1,"R",1.7,NA,NA,2870,150,NA,NA,-9,NA,55,-9,NA,-9,NA,78,3.1,-9,NA,-9,NA,-9,140,7,NA,-9,11.6,11.7,7.86,8.26,NA,NA,20,NA,NA,NA,NA,NA,28,33,20220407
"3092","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24078",4,2020,11,12,610,9,30,"D",54.6822,14.0938,54.6994,14.1272,"38G4",26,"V","24078",1,1,"R",1.8,NA,NA,2883,150,NA,NA,-9,NA,57,-9,NA,-9,NA,60,3.1,-9,NA,-9,NA,-9,0,0,NA,-9,10.8,11.7,7.91,8.13,NA,NA,20,NA,NA,NA,NA,NA,26,26,20220407
"3093","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"22116",42,2020,11,22,1032,9,30,"D",54.6842,10.5272,54.683,10.4803,"38G0",26,"V","22116",1,1,"R",2,NA,NA,3025,125,NA,NA,-9,NA,46,-9,NA,-9,NA,276,3.3,-9,NA,-9,NA,-9,271,15,NA,-9,10.2,10.6,19.21,21.31,NA,NA,20,NA,NA,NA,NA,NA,26,26,20220407
"3094","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24058",46,2020,11,24,815,9,30,"D",54.7175,12.275,54.738,12.306,"38G2",20,"V","24058",1,1,"R",2,NA,NA,3031,100,NA,NA,-9,NA,45,-9,NA,-9,NA,38,3.3,-9,NA,-9,NA,-9,236,12,NA,-9,9.1,10.1,15.99,18.13,NA,NA,20,NA,NA,NA,NA,NA,20,21,20220407
"3095","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24307",6,2020,11,12,1046,10,30,"D",54.73,14.7137,54.7403,14.7538,"38G4",51,"V","24307",1,1,"R",1.2,NA,NA,2827,250,NA,NA,-9,NA,74,-9,NA,-9,NA,70,3.1,-9,NA,-9,NA,-9,154,7,NA,-9,11.7,8.6,7.85,10.52,NA,NA,20,NA,NA,NA,NA,NA,51,52,20220407
"3096","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24156",26,2020,11,17,802,9,30,"D",54.7308,13.727,54.7567,13.7342,"38G3",39,"V","24156",1,1,"R",1.2,NA,NA,2921,200,NA,NA,-9,NA,66,-9,NA,-9,NA,353,3.2,-9,NA,-9,NA,-9,219,11,NA,-9,10.3,12,8.01,16.48,NA,NA,20,NA,NA,NA,NA,NA,39,41,20220407
"3097","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24066",29,2020,11,18,619,9,30,"D",54.7352,13.3928,54.7392,13.3483,"38G3",35,"V","24066",1,1,"R",1.5,NA,NA,2900,175,NA,NA,-9,NA,63,-9,NA,-9,NA,278,3.1,-9,NA,-9,NA,-9,220,13,NA,-9,11.2,11.4,8.13,8.44,NA,NA,20,NA,NA,NA,NA,NA,35,36,20220407
"3098","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24085",9,2020,11,13,745,10,30,"D",54.7694,14.6875,54.7925,14.7092,"38G4",45,"V","24085",1,1,"R",1.2,NA,NA,2929,250,NA,NA,-9,NA,72,-9,NA,-9,NA,23,3.2,-9,NA,-9,NA,-9,249,6,NA,-9,11.6,8.6,7.88,9.29,NA,NA,20,NA,NA,NA,NA,NA,45,45,20220407
"3099","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"22128",39,2020,11,21,848,9,30,"D",54.7707,10.1455,54.7477,10.1713,"38G0",24,"V","22128",1,1,"R",1.3,NA,NA,3054,127,NA,NA,-9,NA,53,-9,NA,-9,NA,166,3.3,-9,NA,-9,NA,-9,214,14,NA,-9,10.3,12,19.04,23.57,NA,NA,20,NA,NA,NA,NA,NA,24,25,20220407
"3100","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24059",47,2020,11,24,1020,9,30,"D",54.7847,12.361,54.8113,12.3555,"38G2",21,"V","24059",1,1,"R",2.1,NA,NA,2986,100,NA,NA,-9,NA,44,-9,NA,-9,NA,347,3.2,-9,NA,-9,NA,-9,226,15,NA,-9,9.7,10.1,15.55,18.23,NA,NA,20,NA,NA,NA,NA,NA,21,22,20220407
"3101","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24067",28,2020,11,17,1303,10,30,"D",54.8099,13.4325,54.7916,13.4635,"38G3",43,"V","24067",1,1,"R",1.2,NA,NA,2847,250,NA,NA,-9,NA,76,-9,NA,-9,NA,133,3.1,-9,NA,-9,NA,-9,216,12,NA,-9,11.4,12,8.36,16.05,NA,NA,20,NA,NA,NA,NA,NA,43,44,20220407
"3102","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24062",31,2020,11,18,1005,9,30,"D",54.8146,13.012,54.7974,12.9775,"38G3",26,"V","24062",1,1,"R",1.8,NA,NA,2935,150,NA,NA,-9,NA,55,-9,NA,-9,NA,227,3.2,-9,NA,-9,NA,-9,227,12,NA,-9,11.4,11.4,8.48,8.48,NA,NA,20,NA,NA,NA,NA,NA,26,26,20220407
"3103","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24300",7,2020,11,11,1252,10,30,"D",54.837,14.7633,54.8581,14.7897,"38G4",41,"V","24300",1,1,"R",1.5,NA,NA,2887,200,NA,NA,-9,NA,65,-9,NA,-9,NA,36,3.1,-9,NA,-9,NA,-9,189,7,NA,-9,11.7,11.9,7.86,8.3,NA,NA,20,NA,NA,NA,NA,NA,41,42,20220407
"3104","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24336",27,2020,11,17,1048,10,30,"D",54.8563,13.54,54.8392,13.5052,"38G3",45,"V","24336",1,1,"R",1.3,NA,NA,2934,250,NA,NA,-9,NA,74,-9,NA,-9,NA,220,3.2,-9,NA,-9,NA,-9,222,13,NA,-9,11.3,11.8,8.3,18.21,NA,NA,20,NA,NA,NA,NA,NA,45,45,20220407
"3105","HH","BITS",4,"DE","06SL","TVS",NA,NA,NA,"24173",51,2020,11,25,1047,10,30,"D",54.8787,13.23,54.8768,13.1875,"38G3",44,"V","24173",1,1,"R",1.3,NA,NA,2736,250,NA,NA,-9,NA,67,-9,NA,-9,NA,270,3,-9,NA,-9,NA,-9,212,8,NA,-9,10.1,12,8.54,18.66,NA,NA,20,NA,NA,NA,NA,NA,44,44,20220407
"3106","HH","BITS",1,"RU","RUJB","TVL",NA,NA,NA,"70",3,2021,3,4,1308,13,30,"D",54.9417,19.405,54.9167,19.4067,"38G9",103,"V","3",1,1,"C",5,NA,NA,NA,NA,NA,NA,4.4,520,-9,-9,NA,-9,NA,177,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.7,8.3,7.7,12.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220407
"3107","HH","BITS",1,"RU","RUJB","TVL",NA,NA,NA,"70",2,2021,3,4,736,11,30,"D",54.8567,19.66,54.8333,19.6633,"38G9",64,"V","1",1,1,"C",5,NA,NA,NA,NA,NA,NA,4.4,520,-9,-9,NA,-9,NA,174,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.1,3.4,7.74,7.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220407
"3108","HH","BITS",1,"RU","RUJB","TVL",NA,NA,NA,"70",16,2021,3,4,1532,13,NA,"D",54.8317,19.355,54.8317,19.355,"38G9",105,"N","4",1,1,"C",-9,NA,NA,NA,NA,NA,NA,4.4,520,-9,-9,NA,-9,NA,NA,-9,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.5,8.4,7.71,12.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220407
"3109","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","174",52,2021,3,15,821,10,29,"D",56.0867,17.4182,56.074,17.3796,"41G7",41,"V","173",1,1,"R",6.2,NA,NA,2778,270,NA,NA,4.4,520,74.5,-9,213,-9,NA,239,3,2.7,NA,-9,NA,-9,232,8,NA,-9,3.1,3.1,7.26,7.26,"N",NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3110","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","172",51,2021,3,15,537,11,30,"D",55.8928,17.7294,55.9168,17.7445,"40G7",62,"V","171",1,1,"R",5.5,NA,NA,2963,360,NA,NA,4.4,520,79.4,-9,213,-9,NA,18,3,3,NA,-9,NA,-9,246,8,NA,-9,3.5,3.6,7.52,7.53,"N",NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3111","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","56",11,2021,3,5,557,10,30,"N",55.8732,16.4264,55.8765,16.4692,"40G6",52,"V","55",1,1,"R",6.2,NA,NA,2963,320,NA,NA,4.4,520,78.8,31,213,-9,NA,84,3,2.9,NA,-9,NA,-9,334,7,NA,-9,3.3,3.9,7.64,8.03,"N",NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3112","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","180",55,2021,3,16,537,10,30,"D",55.8662,16.4239,55.8646,16.4688,"40G6",52,"V","179",1,1,"R",5.6,NA,NA,2778,310,NA,NA,4.4,520,77.6,30,213,-9,NA,93,3,2.9,NA,-9,NA,-9,37,5,NA,-9,3.2,4.2,7.45,8.19,"Y",41,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3113","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","176",53,2021,3,15,1214,10,30,"D",55.8027,16.6925,55.7783,16.7065,"40G6",49,"V","175",1,1,"R",5.5,NA,NA,2963,310,NA,NA,4.4,520,80.7,32,213,-9,NA,159,3.1,2.7,NA,-9,NA,-9,216,9,NA,-9,3.2,4.4,7.56,8.27,"Y",38,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3114","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","182",56,2021,3,16,754,10,30,"D",55.7894,16.6815,55.7638,16.6832,"40G6",52,"V","181",1,1,"R",5.4,NA,NA,2963,320,NA,NA,4.4,520,81,-9,213,-9,NA,178,3,2.8,NA,-9,NA,-9,46,6,NA,-9,3.2,4.4,7.57,8.27,"Y",40,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3115","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","170",50,2021,3,14,1226,10,30,"D",55.7826,17.697,55.8063,17.681,"40G7",58,"V","169",1,1,"R",5.1,NA,NA,2778,360,NA,NA,4.4,520,85.6,33,213,-9,NA,341,3,3,NA,-9,NA,-9,334,10,NA,-9,3.6,3.7,7.55,7.56,"N",NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3116","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","58",12,2021,3,5,852,11,30,"D",55.706,16.1792,55.7188,16.2217,"40G6",67,"V","57",1,1,"R",5.6,NA,NA,2963,390,NA,NA,4.4,520,75.4,31,213,-9,NA,62,3.2,3.2,NA,-9,NA,-9,326,8,NA,-9,3.1,9.4,7.61,15.2,"Y",44,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3117","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","16",2,2021,3,3,850,11,30,"D",55.6628,15.2316,55.6639,15.2762,"40G5",68,"V","15",1,1,"R",6.2,NA,NA,2778,370,NA,NA,4.4,520,71.8,29,213,-9,NA,86,3,2.7,NA,-9,NA,-9,254,6,NA,-9,2.8,9.6,7.32,14.11,"Y",56,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3118","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","178",54,2021,3,15,1431,10,30,"D",55.6341,16.6898,55.6095,16.6768,"40G6",55,"V","177",1,1,"R",5.4,NA,NA,2778,340,NA,NA,4.4,520,82.9,32,213,-9,NA,192,3,2.7,NA,-9,NA,-9,213,6,NA,-9,3.5,5.4,7.82,9.51,"Y",49,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3119","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","168",49,2021,3,14,1003,10,29,"D",55.6151,17.5945,55.6345,17.6214,"40G7",40,"V","167",1,1,"R",6,NA,NA,2778,260,NA,NA,4.4,520,72.6,29,213,-9,NA,38,3,2.9,NA,-9,NA,-9,343,13,NA,-9,3.4,3.4,7.66,7.66,"N",NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3120","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","60",13,2021,3,5,1144,11,29,"D",55.5832,16.4263,55.588,16.3776,"40G6",67,"V","59",1,1,"R",5.3,NA,NA,3184,380,NA,NA,4.4,520,78.3,30,213,-9,NA,283,3.3,3.2,NA,-9,NA,-9,307,8,NA,-9,3.3,9.4,7.67,14.73,"Y",57,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3121","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","14",1,2021,3,3,634,12,30,"D",55.5776,15.0629,55.5769,15.013,"40G5",80,"V","13",1,1,"R",5.9,NA,NA,3148,400,NA,NA,4.4,520,71.1,29,213,-9,NA,268,3.3,3.2,NA,-9,NA,-9,268,6,NA,-9,2.8,9.2,7.37,15.77,"Y",57,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3122","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","37",6,2021,3,4,621,11,29,"D",55.5677,15.5793,55.5423,15.5825,"40G5",72,"V","36",1,1,"R",5.9,NA,NA,2963,390,NA,NA,4.4,520,72.6,30,213,-9,NA,174,3,2.9,NA,-9,NA,-9,355,6,NA,-9,3.3,9,7.63,16.2,"Y",47,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3123","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","166",48,2021,3,14,827,10,30,"D",55.554,17.6003,55.5391,17.5649,"40G7",42,"V","165",1,1,"R",6.3,NA,NA,2963,270,NA,NA,4.4,520,74.3,-9,213,-9,NA,230,2.9,2.6,NA,-9,NA,-9,320,5,NA,-9,3.4,3.3,7.67,7.67,"N",NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3124","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","39",7,2021,3,4,813,11,29,"D",55.5277,15.5107,55.5206,15.5588,"40G5",75,"V","38",1,1,"R",5.7,NA,NA,3184,420,NA,NA,4.4,520,75.5,30,213,-9,NA,112,3.3,3.1,NA,-9,NA,-9,20,9,NA,-9,3.3,9,7.63,16.2,"Y",47,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3125","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","41",8,2021,3,4,1017,12,30,"D",55.4936,15.58,55.4712,15.5592,"39G5",81,"V","40",1,1,"R",5.9,NA,NA,2778,420,NA,NA,4.4,520,75,31,213,-9,NA,207,3,3.1,NA,-9,NA,-9,20,9,NA,-9,3.2,9,7.57,16.33,"Y",48,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3126","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","18",3,2021,3,3,1139,12,29,"D",55.4915,15.2596,55.4773,15.2215,"39G5",83,"V","17",1,1,"R",5.6,NA,NA,2963,430,NA,NA,4.4,520,83.9,32,213,-9,NA,234,3.1,3.2,NA,-9,NA,-9,259,8,NA,-9,3,9.1,7.54,15.86,"Y",55,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3127","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","164",47,2021,3,14,546,11,30,"D",55.4908,17.8597,55.5127,17.8798,"39G7",77,"V","163",1,1,"R",5.4,NA,NA,2778,400,NA,NA,4.4,520,86.8,33,213,-9,NA,26,2.9,2.7,NA,-9,NA,-9,215,12,NA,-9,3.4,3.3,7.67,7.67,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3128","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","43",9,2021,3,4,1243,12,30,"D",55.4688,15.9067,55.4676,15.9537,"39G5",84,"V","42",1,1,"R",5.5,NA,NA,2963,450,NA,NA,4.4,520,78.3,31,213,-9,NA,94,3.1,2.7,NA,-9,NA,-9,23,7,NA,-9,3.5,9,7.66,16.37,"Y",54,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3129","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","158",44,2021,3,13,547,10,30,"D",55.4589,17.1984,55.4585,17.2422,"39G7",40,"V","157",1,1,"R",6.2,NA,NA,2778,270,NA,NA,4.4,520,74.4,30,213,-9,NA,89,3,2.5,NA,-9,NA,-9,231,12,NA,-9,3.7,3.7,7.65,7.65,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3130","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","44",10,2021,3,4,1352,12,16,"D",55.4564,15.9223,55.4744,15.9534,"39G5",84,"N","42",1,1,"C",-9,NA,NA,2963,NA,NA,NA,4.4,520,-9,-9,213,-9,NA,NA,5.9,6.3,NA,-9,NA,-9,46,6,NA,-9,3.5,9,7.66,16.37,"Y",54,NA,NA,NA,NA,NA,NA,NA,NA,20220407
"3131","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","160",45,2021,3,13,808,11,30,"D",55.4001,17.4389,55.3996,17.4819,"39G7",62,"V","159",1,1,"R",5.5,NA,NA,2778,350,NA,NA,4.4,520,86.3,-9,213,-9,NA,90,2.9,2.3,NA,-9,NA,-9,240,16,NA,-9,3.7,3.8,7.63,7.77,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3132","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","20",4,2021,3,3,1331,12,30,"D",55.3936,15.2946,55.3741,15.2608,"39G5",89,"V","19",1,1,"R",5.9,NA,NA,2963,460,NA,NA,4.4,520,70.9,29,213,-9,NA,224,3.2,3.2,NA,-9,NA,-9,267,7,NA,-9,3.1,9.2,7.44,16.77,"Y",55,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3133","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","162",46,2021,3,13,1145,11,30,"D",55.3903,17.7506,55.3986,17.793,"39G7",75,"V","161",1,1,"R",5.2,NA,NA,2778,420,NA,NA,4.4,520,86.1,33,213,-9,NA,70,3,2.9,NA,-9,NA,-9,217,8,NA,-9,3.6,5.5,7.7,9.2,"Y",55,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3134","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","156",43,2021,3,12,1206,11,30,"D",55.3832,17.3662,55.3931,17.4066,"39G7",62,"V","155",1,1,"R",5.1,NA,NA,2778,370,NA,NA,4.4,520,85.8,32,213,-9,NA,68,2.9,3.1,NA,-9,NA,-9,249,15,NA,-9,3.7,4.1,7.64,8.08,"Y",48,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3135","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","62",14,2021,3,5,1409,11,29,"D",55.3766,16.3191,55.3516,16.3158,"39G6",71,"V","61",1,1,"R",5.6,NA,NA,2778,390,NA,NA,4.4,520,80.2,31,213,-9,NA,185,3,2.8,NA,-9,NA,-9,312,7,NA,-9,3.2,9.3,7.62,15.48,"Y",50,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3136","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","22",5,2021,3,3,1516,12,17,"D",55.3542,15.3751,55.3309,15.3603,"39G5",91,"N","21",1,1,"C",-9,NA,NA,2778,NA,NA,NA,4.4,520,-9,-9,213,-9,NA,NA,5.2,5.1,NA,-9,NA,-9,266,4,NA,-9,3.2,9.2,7.46,16.83,"Y",53,NA,NA,NA,NA,NA,NA,NA,NA,20220407
"3137","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","154",42,2021,3,12,901,11,30,"D",55.3205,17.2209,55.3202,17.2646,"39G7",74,"V","153",1,1,"R",5.4,NA,NA,2778,410,NA,NA,4.4,520,79.1,-9,213,-9,NA,89,3,3,NA,-9,NA,-9,244,15,NA,-9,3.5,4.5,7.86,8.49,"N",NA,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3138","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","76",15,2021,3,6,607,12,29,"D",55.3125,16.178,55.296,16.1455,"39G6",82,"V","75",1,1,"R",6,NA,NA,2778,420,NA,NA,4.4,520,73.6,31,213,-9,NA,226,2.9,2.6,NA,-9,NA,-9,286,9,NA,-9,3.1,9,7.62,16.02,"Y",50,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3139","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","78",16,2021,3,6,820,12,30,"D",55.3023,16.0197,55.3211,16.0533,"39G6",87,"V","77",1,1,"R",5.2,NA,NA,2963,445,NA,NA,4.4,520,78.9,-9,213,-9,NA,44,3.2,2.9,NA,-9,NA,-9,252,10,NA,-9,3.1,9,7.57,16.41,"Y",57,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3140","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","148",39,2021,3,11,554,11,30,"D",55.2781,16.8672,55.2817,16.9106,"39G6",74,"V","147",1,1,"R",5.6,NA,NA,2778,420,NA,NA,4.4,520,85.6,31,213,-9,NA,78,3,2.4,NA,-9,NA,-9,157,16,NA,-9,3.4,9.2,7.8,13.64,"Y",53,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3141","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","80",17,2021,3,6,1011,12,12,"D",55.2607,15.9781,55.2378,15.9616,"39G5",90,"N","79",1,1,"C",-9,NA,NA,2778,NA,NA,NA,4.4,520,-9,-9,213,-9,NA,NA,7,7.2,NA,-9,NA,-9,257,13,NA,-9,3.2,9,7.6,16.33,"Y",56,NA,NA,NA,NA,NA,NA,NA,NA,20220407
"3142","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","152",41,2021,3,12,601,12,30,"D",55.2587,17.3967,55.2584,17.4411,"39G7",89,"V","151",1,1,"R",4.8,NA,NA,2778,460,NA,NA,4.4,520,82.6,31,213,-9,NA,90,3,3.2,NA,-9,NA,-9,240,16,NA,-9,3.5,9.3,7.76,13.97,"Y",55,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3143","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","150",40,2021,3,11,841,12,30,"D",55.235,17.2709,55.2409,17.3164,"39G7",90,"V","149",1,1,"R",4.6,NA,NA,2963,460,NA,NA,4.4,520,87.9,-9,213,-9,NA,68,3.2,2.8,NA,-9,NA,-9,179,18,NA,-9,3.4,9.2,7.8,13.64,"Y",55,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3144","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","82",18,2021,3,6,1151,12,30,"D",55.1581,16.0648,55.1764,16.0339,"39G6",87,"V","81",1,1,"R",5.7,NA,NA,2963,450,NA,NA,4.4,520,77.8,32,213,-9,NA,317,3,3.1,NA,-9,NA,-9,260,12,NA,-9,3.1,9,7.55,16.11,"Y",53,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3145","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","84",19,2021,3,6,1446,11,30,"D",55.1135,16.3858,55.086,16.3793,"39G6",62,"V","83",1,1,"R",5.6,NA,NA,2963,360,NA,NA,4.4,520,78.6,-9,213,-9,NA,186,3.3,2.6,NA,-9,NA,-9,251,15,NA,-9,3.3,8.2,7.66,11.45,"Y",47,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3146","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","95",20,2021,3,7,603,11,29,"D",55.103,15.2665,55.1255,15.2852,"39G5",67,"V","94",1,1,"R",5.8,NA,NA,2778,380,NA,NA,4.4,520,81.7,31,213,-9,NA,28,3,3.3,NA,-9,NA,-9,268,14,NA,-9,3.2,5.5,7.56,11.67,"Y",52,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3147","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","97",21,2021,3,7,857,12,30,"D",55.0442,15.6842,55.0544,15.7233,"39G5",85,"V","96",1,1,"R",5.5,NA,NA,2778,430,NA,NA,4.4,520,80,-9,213,-9,NA,66,3,2.9,NA,-9,NA,-9,281,14,NA,-9,3.5,9.1,7.8,15.52,"Y",43,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3148","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","99",22,2021,3,7,1136,11,30,"D",54.9409,15.6497,54.9301,15.6884,"38G5",79,"V","98",1,1,"R",5.4,NA,NA,2778,430,NA,NA,4.4,520,79.2,32,213,-9,NA,112,2.9,2.5,NA,-9,NA,-9,3,12,NA,-9,3.6,9.1,7.85,15.81,"Y",50,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3149","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","101",23,2021,3,7,1436,11,29,"D",54.8859,15.2944,54.8618,15.2745,"38G5",71,"V","100",1,1,"R",5.5,NA,NA,2963,390,NA,NA,4.4,520,78.3,-9,213,-9,NA,206,3.2,2.6,NA,-9,NA,-9,280,7,NA,-9,3.4,9,7.71,15,"Y",56,20,NA,NA,NA,NA,NA,NA,NA,20220407
"3150","HH","BITS",1,"SE","77SE","TVL",75,"S","T","77",24,2021,2,25,619,11,21,"D",57.0455,18.8252,57.0627,18.832,"43G8",67,"V","217",1,1,"C",6.2,NA,NA,1963,300,NA,NA,4.4,720,68,27,213,-9,488,67,2.9,-9,NA,-9,NA,-9,240,11,NA,1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220407
